begin	e-	H2	=>	e-	H2	// Phelps, typ reakce = elastic
	 1.206793E+02	 5.001899E-17
	 1.389495E+02	 4.783767E-17
	 1.599859E+02	 4.572900E-17
	 1.842070E+02	 4.353609E-17
	 2.120951E+02	 4.114997E-17
	 2.442053E+02	 3.851699E-17
	 2.811769E+02	 3.563916E-17
	 3.237458E+02	 3.256694E-17
	 3.727594E+02	 2.938526E-17
	 4.291934E+02	 2.619592E-17
	 4.941713E+02	 2.310007E-17
	 5.689866E+02	 2.018428E-17
	 6.551286E+02	 1.751198E-17
	 7.543120E+02	 1.512070E-17
	 8.685114E+02	 1.302388E-17
	 1.000000E+03	 1.121555E-17
end

begin	e-	H2	=>	e-	H2(v=1)	// hydhel; inverse=True, ENERGY LOSS = -0.516
	 0	0
	 8.950000E-01	0
	 1.000000E+00	2.241028E-18
	 1.151395E+00	 1.266512E-17
	 1.325711E+00	 3.067115E-17
	 1.526418E+00	 4.488779E-17
	 1.757511E+00	 4.983393E-17
	 2.023590E+00	 4.834986E-17
	 2.329952E+00	 4.443805E-17
	 2.682696E+00	 4.024504E-17
	 3.088844E+00	 3.639769E-17
	 3.556480E+00	 3.283134E-17
	 4.094915E+00	 2.930841E-17
	 4.714866E+00	 2.566774E-17
	 5.428675E+00	 2.191227E-17
	 6.250552E+00	 1.818933E-17
	 7.196857E+00	 1.470827E-17
	 8.286428E+00	 1.164997E-17
	 9.540955E+00	 9.112375E-18
	 1.098541E+01	 7.104142E-18
	 1.264855E+01	 5.570053E-18
	 1.456348E+01	 4.424458E-18
	 1.676833E+01	 3.577227E-18
	 1.930698E+01	 2.948030E-18
	 2.222996E+01	 2.471425E-18
	 2.559548E+01	 2.096959E-18
	 2.947052E+01	 1.787601E-18
	 3.393222E+01	 1.518197E-18
	 3.906940E+01	 1.274275E-18
	 4.498433E+01	 1.050543E-18
	 5.179475E+01	 8.483861E-19
	 5.963623E+01	 6.723121E-19
	 6.866488E+01	 5.263470E-19
	 7.906043E+01	 4.116723E-19
	 9.102982E+01	 3.261120E-19
	 1.048113E+02	 2.649523E-19
	 1.206793E+02	 2.219715E-19
	 1.389495E+02	 1.897465E-19
	 1.599859E+02	 1.592254E-19
	 1.842070E+02	 1.207310E-19
	 2.120951E+02	 7.134655E-20
	 2.442053E+02	 2.587608E-20
	 2.811769E+02	 4.009516E-21
	 3.237458E+02	 1.570992E-22
	 3.727594E+02	 7.474757E-25
	 4.291934E+02	 1.592314E-28
	 4.941713E+02	 4.029129E-34
	 5.689866E+02	 2.144241E-42
	 6.551286E+02	 2.600526E-54
	 7.543120E+02	 4.315378E-71
	 8.685114E+02	 2.911734E-94
	 1.000000E+03	 1.034105E-125
end

begin	e-	H2	=>	e-	H2(v=2)	// hydhel; inverse=True, vibration_cooling, ENERGY LOSS = -1.032
	0	0
	 1.000000E+00	0.000000E+00
	 1.151395E+00	 5.718935E-20
	 1.325711E+00	 8.373067E-20
	 1.526418E+00	 1.743458E-19
	 1.757511E+00	 4.133299E-19
	 2.023590E+00	 9.644194E-19
	 2.329952E+00	 2.029425E-18
	 2.682696E+00	 3.684255E-18
	 3.088844E+00	 5.690570E-18
	 3.556480E+00	 7.526463E-18
	 4.094915E+00	 8.686378E-18
	 4.714866E+00	 8.970596E-18
	 5.428675E+00	 8.516247E-18
	 6.250552E+00	 7.625248E-18
	 7.196857E+00	 6.584510E-18
	 8.286428E+00	 5.582326E-18
	 9.540955E+00	 4.707579E-18
	 1.098541E+01	 3.982196E-18
	 1.264855E+01	 3.393650E-18
	 1.456348E+01	 2.916644E-18
	 1.676833E+01	 2.524670E-18
	 1.930698E+01	 2.195121E-18
	 2.222996E+01	 1.910974E-18
	 2.559548E+01	 1.660789E-18
	 2.947052E+01	 1.437870E-18
	 3.393222E+01	 1.238988E-18
	 3.906940E+01	 1.062979E-18
	 4.498433E+01	 9.094597E-19
	 5.179475E+01	 7.778995E-19
	 5.963623E+01	 6.671148E-19
	 6.866488E+01	 5.751555E-19
	 7.906043E+01	 4.994393E-19
	 9.102982E+01	 4.369915E-19
	 1.048113E+02	 3.846988E-19
	 1.206793E+02	 3.395535E-19
	 1.389495E+02	 2.989187E-19
	 1.599859E+02	 2.608469E-19
	 1.842070E+02	 2.244185E-19
	 2.120951E+02	 1.899677E-19
	 2.442053E+02	 1.590219E-19
	 2.811769E+02	 1.339558E-19
	 3.237458E+02	 1.177919E-19
	 3.727594E+02	 1.153505E-19
	 4.291934E+02	 1.395567E-19
	 4.941713E+02	 2.439239E-19
	 5.689866E+02	 7.717522E-19
	 6.551286E+02	 6.051877E-18
	 7.543120E+02	 1.801114E-16
	 8.685114E+02	 3.579551E-14
	 1.000000E+03	 9.911468E-11
end

begin	e-	H2	=>	e-	H2(v=3)	// hydhel; inverse=True, vibration_cooling, ENERGY LOSS = -1.564
0	0
1.5	0
1.8	3E-020
1.9	1E-019
2	1.3E-019
2.2	2E-019
2.5	2.9E-019
3	3.7E-019
3.3	4.1E-019
3.7	4.1E-019
5	3.4E-019
7	2.3E-019
10	1.2E-019
12	6E-020
14	1E-020
16	0
50	0
end

begin	e-	H2(v=1)	=>	e-	H2(v=2)	// hydhel_vibr, funkce pro rate, vibration_cooling, ENERGY LOSS = -0.516
-1.977634E+01	   9.564088E-01	  -6.931762E-01	   1.673973E-01	  -3.230467E-02	   5.844010E-03	  -8.590100E-04	   7.465076E-05	  -2.670220E-06
begin	e-	H2(v=2)	=>	e-	H2(v=1)	// hydhel_vibr, funkce pro rate, ENERGY LOSS = 0.516
-1.929087E+01	 4.714322E-01	-4.524406E-01	 8.960513E-02	-1.460779E-02	 3.015245E-03	-5.583268E-04	 5.575454E-05	-2.143551E-06

begin	e-	H2(v=2)	=>	e-	H2(v=3)	// hydhel_vibr, funkce pro rate, ENERGY LOSS = -0.516
   -1.937087E+01	    9.563986E-01	   -6.931517E-01	    1.673707E-01	   -3.228933E-02	    5.839032E-03	   -8.581058E-04	    7.456527E-05	   -2.666953E-06
begin	e-	H2(v=3)	=>	e-	H2(v=2)	// hydhel_vibr, funkce pro rate, ENERGY LOSS = 0.516
-1.891549E+01	 5.014967E-01	-4.673877E-01	 9.445845E-02	-1.572267E-02	 3.196102E-03	-5.779051E-04	 5.700957E-05	-2.179234E-06





begin	e-	H2 	=>	e-	H2+	e-		// hydhel
	 0	0
	 1.000000E+00  0.000000E+00
	 1.151395E+00  0.000000E+00
	 1.325711E+00  0.000000E+00
